index	Ontology	GO id	GO term	value	pval	qval
8369	BP	GO:0001823	mesonephros development	7	1.0	1.0
8370	BP	GO:1901724	positive regulation of cell proliferation involved in kidney development	4	1.0	1.0
8371	BP	GO:0098597	observational learning	1	1.0	1.0
8372	BP	GO:0010523	negative regulation of calcium ion transport into cytosol	6	1.0	1.0
8373	BP	GO:1903209	positive regulation of oxidative stress-induced cell death	10	1.0	1.0
8374	BP	GO:0060586	multicellular organismal iron ion homeostasis	2	1.0	1.0
8375	BP	GO:0030166	proteoglycan biosynthetic process	2	1.0	1.0
8376	BP	GO:0021785	branchiomotor neuron axon guidance	3	1.0	1.0
8377	BP	GO:1905953	negative regulation of lipid localization	25	1.0	1.0
8378	BP	GO:0006335	DNA replication-dependent nucleosome assembly	10	1.0	1.0
8379	BP	GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	2	1.0	1.0
8380	BP	GO:1902308	regulation of peptidyl-serine dephosphorylation	1	1.0	1.0
8381	BP	GO:1905205	positive regulation of connective tissue replacement	2	1.0	1.0
8382	BP	GO:0031936	negative regulation of chromatin silencing	6	1.0	1.0
8383	BP	GO:0006295	nucleotide-excision repair, DNA incision, 3'-to lesion	3	1.0	1.0
8384	BP	GO:0007195	adenylate cyclase-inhibiting dopamine receptor signaling pathway	4	1.0	1.0
8385	BP	GO:0032752	positive regulation of interleukin-3 production	1	1.0	1.0
8386	BP	GO:0050783	cocaine metabolic process	1	1.0	1.0
8387	BP	GO:0048661	positive regulation of smooth muscle cell proliferation	56	1.0	1.0
8388	BP	GO:0051453	regulation of intracellular pH	12	1.0	1.0
8389	BP	GO:0002860	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	5	1.0	1.0
8390	BP	GO:2000607	negative regulation of cell proliferation involved in mesonephros development	1	1.0	1.0
8391	BP	GO:0007215	glutamate receptor signaling pathway	12	1.0	1.0
8392	BP	GO:0140029	exocytic process	15	1.0	1.0
8393	BP	GO:0030261	chromosome condensation	17	1.0	1.0
8394	BP	GO:0060978	angiogenesis involved in coronary vascular morphogenesis	3	1.0	1.0
8395	BP	GO:0098598	learned vocalization behavior or vocal learning	1	1.0	1.0
8396	BP	GO:0044870	modulation by host of viral glycoprotein metabolic process	1	1.0	1.0
8397	BP	GO:0060936	cardiac fibroblast cell development	1	1.0	1.0
8398	BP	GO:0045603	positive regulation of endothelial cell differentiation	4	1.0	1.0
8399	BP	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	14	1.0	1.0
8400	BP	GO:0061033	secretion by lung epithelial cell involved in lung growth	2	1.0	1.0
8401	BP	GO:1904828	positive regulation of hydrogen sulfide biosynthetic process	1	1.0	1.0
8402	BP	GO:0006887	exocytosis	37	1.0	1.0
8403	BP	GO:0002849	regulation of peripheral T cell tolerance induction	1	1.0	1.0
8404	BP	GO:0003105	negative regulation of glomerular filtration	1	1.0	1.0
8405	BP	GO:0033152	immunoglobulin V(D)J recombination	6	1.0	1.0
8406	BP	GO:0007368	determination of left/right symmetry	11	1.0	1.0
8407	BP	GO:0046085	adenosine metabolic process	2	1.0	1.0
8408	BP	GO:0060350	endochondral bone morphogenesis	1	1.0	1.0
8409	BP	GO:1903318	negative regulation of protein maturation	9	1.0	1.0
8410	BP	GO:0035025	positive regulation of Rho protein signal transduction	9	1.0	1.0
8411	BP	GO:1903197	positive regulation of L-dopa biosynthetic process	1	1.0	1.0
8412	BP	GO:0045732	positive regulation of protein catabolic process	104	1.0	1.0
8413	BP	GO:0051966	regulation of synaptic transmission, glutamatergic	20	1.0	1.0
8414	BP	GO:0002934	desmosome organization	5	1.0	1.0
8415	BP	GO:0035886	vascular associated smooth muscle cell differentiation	1	1.0	1.0
8416	BP	GO:1905809	negative regulation of synapse organization	3	1.0	1.0
8417	BP	GO:0003408	optic cup formation involved in camera-type eye development	1	1.0	1.0
8418	BP	GO:0042339	keratan sulfate metabolic process	1	1.0	1.0
8419	BP	GO:0034182	regulation of maintenance of mitotic sister chromatid cohesion	2	1.0	1.0
8420	BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	20	1.0	1.0
8421	BP	GO:0031017	exocrine pancreas development	1	1.0	1.0
8422	BP	GO:0051480	regulation of cytosolic calcium ion concentration	101	1.0	1.0
8423	BP	GO:0007625	grooming behavior	1	1.0	1.0
8424	BP	GO:0098773	skin epidermis development	1	1.0	1.0
8425	BP	GO:0035930	corticosteroid hormone secretion	1	1.0	1.0
8426	BP	GO:0006497	protein lipidation	7	1.0	1.0
8427	BP	GO:0007164	establishment of tissue polarity	6	1.0	1.0
8428	BP	GO:1905915	regulation of cell differentiation involved in phenotypic switching	2	1.0	1.0
8429	BP	GO:0032984	protein-containing complex disassembly	44	1.0	1.0
8430	BP	GO:0006491	N-glycan processing	1	1.0	1.0
8431	BP	GO:0070433	negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	2	1.0	1.0
8432	BP	GO:0044856	plasma membrane raft localization	1	1.0	1.0
8433	BP	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	113	1.0	1.0
8434	BP	GO:0060312	regulation of blood vessel remodeling	3	1.0	1.0
8435	BP	GO:0006029	proteoglycan metabolic process	3	1.0	1.0
8436	BP	GO:0090095	regulation of metanephric cap mesenchymal cell proliferation	1	1.0	1.0
8437	BP	GO:1900275	negative regulation of phospholipase C activity	1	1.0	1.0
8438	BP	GO:0086046	membrane depolarization during SA node cell action potential	4	1.0	1.0
8439	BP	GO:0072098	anterior/posterior pattern specification involved in kidney development	1	1.0	1.0
8440	BP	GO:0045602	negative regulation of endothelial cell differentiation	4	1.0	1.0
8441	BP	GO:0071394	cellular response to testosterone stimulus	4	1.0	1.0
8442	BP	GO:0106058	positive regulation of calcineurin-mediated signaling	4	1.0	1.0
8443	BP	GO:0009124	nucleoside monophosphate biosynthetic process	6	1.0	1.0
8444	BP	GO:1902965	regulation of protein localization to early endosome	2	1.0	1.0
8445	BP	GO:1901389	negative regulation of transforming growth factor beta activation	1	1.0	1.0
8446	BP	GO:0010544	negative regulation of platelet activation	10	1.0	1.0
8447	BP	GO:0001923	B-1 B cell differentiation	1	1.0	1.0
8448	BP	GO:0031052	chromosome breakage	1	1.0	1.0
8449	BP	GO:0045070	positive regulation of viral genome replication	19	1.0	1.0
8450	BP	GO:0046503	glycerolipid catabolic process	1	1.0	1.0
8451	BP	GO:0045920	negative regulation of exocytosis	16	1.0	1.0
8452	BP	GO:1902532	negative regulation of intracellular signal transduction	195	1.0	1.0
8453	BP	GO:0030073	insulin secretion	10	1.0	1.0
8454	BP	GO:1903862	positive regulation of oxidative phosphorylation	3	1.0	1.0
8455	BP	GO:0021780	glial cell fate specification	1	1.0	1.0
8456	BP	GO:0010559	regulation of glycoprotein biosynthetic process	16	1.0	1.0
8457	BP	GO:0035644	phosphoanandamide dephosphorylation	1	1.0	1.0
8458	BP	GO:0022904	respiratory electron transport chain	12	1.0	1.0
8459	BP	GO:0061010	gall bladder development	1	1.0	1.0
8460	BP	GO:0061001	regulation of dendritic spine morphogenesis	21	1.0	1.0
8461	BP	GO:1902938	regulation of intracellular calcium activated chloride channel activity	1	1.0	1.0
8462	BP	GO:1904432	regulation of ferrous iron binding	2	1.0	1.0
8463	BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	1	1.0	1.0
8464	BP	GO:0000378	RNA exon ligation	1	1.0	1.0
8465	BP	GO:0030576	Cajal body organization	1	1.0	1.0
8466	BP	GO:0035305	negative regulation of dephosphorylation	13	1.0	1.0
8467	BP	GO:0097021	lymphocyte migration into lymphoid organs	5	1.0	1.0
8468	BP	GO:0051292	nuclear pore complex assembly	2	1.0	1.0
8469	BP	GO:0009299	mRNA transcription	10	1.0	1.0
8470	BP	GO:1904435	regulation of transferrin receptor binding	2	1.0	1.0
8471	BP	GO:0045123	cellular extravasation	7	1.0	1.0
8472	BP	GO:0070434	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	3	1.0	1.0
8473	BP	GO:2001259	positive regulation of cation channel activity	22	1.0	1.0
8474	BP	GO:0048478	replication fork protection	5	1.0	1.0
8475	BP	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	11	1.0	1.0
8476	BP	GO:0046395	carboxylic acid catabolic process	18	1.0	1.0
8477	BP	GO:0038028	insulin receptor signaling pathway via phosphatidylinositol 3-kinase	2	1.0	1.0
8478	BP	GO:0072344	rescue of stalled ribosome	1	1.0	1.0
8479	BP	GO:0060545	positive regulation of necroptotic process	3	1.0	1.0
8480	BP	GO:0031579	membrane raft organization	5	1.0	1.0
8481	BP	GO:2000324	positive regulation of glucocorticoid receptor signaling pathway	2	1.0	1.0
8482	BP	GO:0036023	embryonic skeletal limb joint morphogenesis	1	1.0	1.0
8483	BP	GO:1903226	positive regulation of endodermal cell differentiation	1	1.0	1.0
8484	BP	GO:0072337	modified amino acid transport	1	1.0	1.0
8485	BP	GO:0000350	generation of catalytic spliceosome for second transesterification step	1	1.0	1.0
8486	BP	GO:0098535	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	3	1.0	1.0
8487	BP	GO:0010743	regulation of macrophage derived foam cell differentiation	14	1.0	1.0
8488	BP	GO:0007340	acrosome reaction	1	1.0	1.0
8489	BP	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	12	1.0	1.0
8490	BP	GO:0015692	lead ion transport	1	1.0	1.0
8491	BP	GO:1904064	positive regulation of cation transmembrane transport	52	1.0	1.0
8492	BP	GO:0048213	Golgi vesicle prefusion complex stabilization	1	1.0	1.0
8493	BP	GO:0032290	peripheral nervous system myelin formation	1	1.0	1.0
8494	BP	GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	1	1.0	1.0
8495	BP	GO:1990748	cellular detoxification	21	1.0	1.0
8496	BP	GO:0070365	hepatocyte differentiation	3	1.0	1.0
8497	BP	GO:1904041	regulation of cystathionine beta-synthase activity	1	1.0	1.0
8498	BP	GO:0030538	embryonic genitalia morphogenesis	1	1.0	1.0
8499	BP	GO:0007190	activation of adenylate cyclase activity	10	1.0	1.0
8500	BP	GO:0007095	mitotic G2 DNA damage checkpoint signaling	15	1.0	1.0
8501	BP	GO:0010923	negative regulation of phosphatase activity	10	1.0	1.0
8502	BP	GO:0006513	protein monoubiquitination	34	1.0	1.0
8503	BP	GO:0000729	DNA double-strand break processing	8	1.0	1.0
8504	BP	GO:0043434	response to peptide hormone	118	1.0	1.0
8505	BP	GO:0007143	female meiotic nuclear division	4	1.0	1.0
8506	BP	GO:0031290	retinal ganglion cell axon guidance	5	1.0	1.0
8507	BP	GO:0099519	dense core granule cytoskeletal transport	2	1.0	1.0
8508	BP	GO:0071352	cellular response to interleukin-2	1	1.0	1.0
8509	BP	GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	8	1.0	1.0
8510	BP	GO:0048762	mesenchymal cell differentiation	42	1.0	1.0
8511	BP	GO:0060844	arterial endothelial cell fate commitment	1	1.0	1.0
8512	BP	GO:1902990	mitotic telomere maintenance via semi-conservative replication	1	1.0	1.0
8513	BP	GO:0060566	positive regulation of DNA-templated transcription, termination	1	1.0	1.0
8514	BP	GO:1903004	regulation of protein K63-linked deubiquitination	1	1.0	1.0
8515	BP	GO:1900383	regulation of synaptic plasticity by receptor localization to synapse	1	1.0	1.0
8516	BP	GO:0035584	calcium-mediated signaling using intracellular calcium source	7	1.0	1.0
8517	BP	GO:0051451	myoblast migration	2	1.0	1.0
8518	BP	GO:1904268	positive regulation of Schwann cell chemotaxis	1	1.0	1.0
8519	BP	GO:0032465	regulation of cytokinesis	41	1.0	1.0
8520	BP	GO:0006198	cAMP catabolic process	1	1.0	1.0
8521	BP	GO:0140058	neuron projection arborization	7	1.0	1.0
8522	BP	GO:0006903	vesicle targeting	4	1.0	1.0
8523	BP	GO:0043504	mitochondrial DNA repair	2	1.0	1.0
8524	BP	GO:0035966	response to topologically incorrect protein	24	1.0	1.0
8525	BP	GO:0086023	adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	2	1.0	1.0
8526	BP	GO:0044068	modulation by symbiont of host cellular process	5	1.0	1.0
8527	BP	GO:0045046	protein import into peroxisome membrane	1	1.0	1.0
8528	BP	GO:1902371	negative regulation of tRNA catabolic process	1	1.0	1.0
8529	BP	GO:0002551	mast cell chemotaxis	3	1.0	1.0
8530	BP	GO:0140021	mitochondrial ADP transmembrane transport	1	1.0	1.0
8531	BP	GO:0003171	atrioventricular valve development	1	1.0	1.0
8532	BP	GO:0006436	tryptophanyl-tRNA aminoacylation	1	1.0	1.0
8533	BP	GO:0009595	detection of biotic stimulus	14	1.0	1.0
8534	BP	GO:0061138	morphogenesis of a branching epithelium	68	1.0	1.0
8535	BP	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	45	1.0	1.0
8536	BP	GO:0061044	negative regulation of vascular wound healing	3	1.0	1.0
8537	BP	GO:2000609	regulation of thyroid hormone generation	1	1.0	1.0
8538	BP	GO:1901136	carbohydrate derivative catabolic process	21	1.0	1.0
8539	BP	GO:2000522	positive regulation of immunological synapse formation	1	1.0	1.0
8540	BP	GO:0050955	thermoception	1	1.0	1.0
8541	BP	GO:0060022	hard palate development	2	1.0	1.0
8542	BP	GO:1902102	regulation of metaphase/anaphase transition of meiotic cell cycle	2	1.0	1.0
8543	BP	GO:0045724	positive regulation of cilium assembly	9	1.0	1.0
8544	BP	GO:0070371	ERK1 and ERK2 cascade	18	1.0	1.0
8545	BP	GO:0001774	microglial cell activation	17	1.0	1.0
8546	BP	GO:0070391	response to lipoteichoic acid	8	1.0	1.0
8547	BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	12	1.0	1.0
8548	BP	GO:0003241	growth involved in heart morphogenesis	3	1.0	1.0
8549	BP	GO:0070602	regulation of centromeric sister chromatid cohesion	3	1.0	1.0
8550	BP	GO:0030592	DNA ADP-ribosylation	2	1.0	1.0
8551	BP	GO:0002097	tRNA wobble base modification	7	1.0	1.0
8552	BP	GO:0070729	cyclic nucleotide transport	3	1.0	1.0
8553	BP	GO:0010649	regulation of cell communication by electrical coupling	6	1.0	1.0
8554	BP	GO:1902958	positive regulation of mitochondrial electron transport, NADH to ubiquinone	2	1.0	1.0
8555	BP	GO:2000726	negative regulation of cardiac muscle cell differentiation	3	1.0	1.0
8556	BP	GO:0035358	regulation of peroxisome proliferator activated receptor signaling pathway	8	1.0	1.0
8557	BP	GO:0046683	response to organophosphorus	51	1.0	1.0
8558	BP	GO:1905767	regulation of double-stranded telomeric DNA binding	1	1.0	1.0
8559	BP	GO:0051790	short-chain fatty acid biosynthetic process	1	1.0	1.0
8560	BP	GO:0019884	antigen processing and presentation of exogenous antigen	18	1.0	1.0
8561	BP	GO:0045844	positive regulation of striated muscle tissue development	9	1.0	1.0
8562	BP	GO:0017014	protein nitrosylation	4	1.0	1.0
8563	BP	GO:0009439	cyanate metabolic process	1	1.0	1.0
8564	BP	GO:0032205	negative regulation of telomere maintenance	23	1.0	1.0
8565	BP	GO:0010830	regulation of myotube differentiation	15	1.0	1.0
8566	BP	GO:1903391	regulation of adherens junction organization	2	1.0	1.0
8567	BP	GO:0042692	muscle cell differentiation	32	1.0	1.0
8568	BP	GO:0035281	pre-miRNA export from nucleus	2	1.0	1.0
8569	BP	GO:0033601	positive regulation of mammary gland epithelial cell proliferation	3	1.0	1.0
8570	BP	GO:0048662	negative regulation of smooth muscle cell proliferation	28	1.0	1.0
8571	BP	GO:2000251	positive regulation of actin cytoskeleton reorganization	14	1.0	1.0
8572	BP	GO:0006105	succinate metabolic process	2	1.0	1.0
8573	BP	GO:0071049	nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription	1	1.0	1.0
8574	BP	GO:1903320	regulation of protein modification by small protein conjugation or removal	122	1.0	1.0
8575	BP	GO:1905787	regulation of detection of mechanical stimulus involved in sensory perception of touch	1	1.0	1.0
8576	BP	GO:0007352	zygotic specification of dorsal/ventral axis	2	1.0	1.0
8577	BP	GO:0002309	T cell proliferation involved in immune response	3	1.0	1.0
8578	BP	GO:0097212	lysosomal membrane organization	3	1.0	1.0
8579	BP	GO:0060939	epicardium-derived cardiac fibroblast cell development	1	1.0	1.0
8580	BP	GO:0061469	regulation of type B pancreatic cell proliferation	5	1.0	1.0
8581	BP	GO:0061687	detoxification of inorganic compound	1	1.0	1.0
8582	BP	GO:0070091	glucagon secretion	1	1.0	1.0
8583	BP	GO:0000578	embryonic axis specification	9	1.0	1.0
8584	BP	GO:0006948	induction by virus of host cell-cell fusion	1	1.0	1.0
8585	BP	GO:0072104	glomerular capillary formation	3	1.0	1.0
8586	BP	GO:1905332	positive regulation of morphogenesis of an epithelium	17	1.0	1.0
8587	BP	GO:0008203	cholesterol metabolic process	31	1.0	1.0
8588	BP	GO:0002792	negative regulation of peptide secretion	12	1.0	1.0
8589	BP	GO:0002469	myeloid dendritic cell antigen processing and presentation	2	1.0	1.0
8590	BP	GO:0008340	determination of adult lifespan	11	1.0	1.0
8591	BP	GO:0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target	1	1.0	1.0
8592	BP	GO:1901558	response to metformin	1	1.0	1.0
8593	BP	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	2	1.0	1.0
8594	BP	GO:0071827	plasma lipoprotein particle organization	8	1.0	1.0
8595	BP	GO:0008406	gonad development	39	1.0	1.0
8596	BP	GO:0097050	type B pancreatic cell apoptotic process	1	1.0	1.0
8597	BP	GO:0060336	negative regulation of interferon-gamma-mediated signaling pathway	3	1.0	1.0
8598	BP	GO:0070101	positive regulation of chemokine-mediated signaling pathway	1	1.0	1.0
8599	BP	GO:0035357	peroxisome proliferator activated receptor signaling pathway	5	1.0	1.0
8600	BP	GO:0140039	cell-cell adhesion in response to extracellular stimulus	1	1.0	1.0
8601	BP	GO:2001106	regulation of Rho guanyl-nucleotide exchange factor activity	1	1.0	1.0
8602	BP	GO:0010424	DNA methylation on cytosine within a CG sequence	1	1.0	1.0
8603	BP	GO:0032960	regulation of inositol trisphosphate biosynthetic process	1	1.0	1.0
8604	BP	GO:1900168	positive regulation of glial cell-derived neurotrophic factor production	1	1.0	1.0
8605	BP	GO:0002692	negative regulation of cellular extravasation	4	1.0	1.0
8606	BP	GO:2000846	regulation of corticosteroid hormone secretion	5	1.0	1.0
8607	BP	GO:0048752	semicircular canal morphogenesis	1	1.0	1.0
8608	BP	GO:2000331	regulation of terminal button organization	1	1.0	1.0
8609	BP	GO:0046645	positive regulation of gamma-delta T cell activation	5	1.0	1.0
8610	BP	GO:0043487	regulation of RNA stability	52	1.0	1.0
8611	BP	GO:0030031	cell projection assembly	94	1.0	1.0
8612	BP	GO:1990911	response to psychosocial stress	2	1.0	1.0
8613	BP	GO:2000546	positive regulation of endothelial cell chemotaxis to fibroblast growth factor	2	1.0	1.0
8614	BP	GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	4	1.0	1.0
8615	BP	GO:0043603	cellular amide metabolic process	86	1.0	1.0
8616	BP	GO:1903306	negative regulation of regulated secretory pathway	12	1.0	1.0
8617	BP	GO:0010796	regulation of multivesicular body size	2	1.0	1.0
8618	BP	GO:1905941	positive regulation of gonad development	3	1.0	1.0
8619	BP	GO:0003127	detection of nodal flow	2	1.0	1.0
8620	BP	GO:0032703	negative regulation of interleukin-2 production	13	1.0	1.0
8621	BP	GO:0018993	somatic sex determination	1	1.0	1.0
8622	BP	GO:0051138	positive regulation of NK T cell differentiation	3	1.0	1.0
8623	BP	GO:0098581	detection of external biotic stimulus	11	1.0	1.0
8624	BP	GO:1903313	positive regulation of mRNA metabolic process	36	1.0	1.0
8625	BP	GO:1905600	regulation of receptor-mediated endocytosis involved in cholesterol transport	1	1.0	1.0
8626	BP	GO:0009394	2'-deoxyribonucleotide metabolic process	5	1.0	1.0
8627	BP	GO:0012501	programmed cell death	283	1.0	1.0
8628	BP	GO:0002436	immune complex clearance by monocytes and macrophages	1	1.0	1.0
8629	BP	GO:1905446	regulation of mitochondrial ATP synthesis coupled electron transport	3	1.0	1.0
8630	BP	GO:0097324	melanocyte migration	1	1.0	1.0
8631	BP	GO:0019064	fusion of virus membrane with host plasma membrane	1	1.0	1.0
8632	BP	GO:1901006	ubiquinone-6 biosynthetic process	1	1.0	1.0
8633	BP	GO:0032927	positive regulation of activin receptor signaling pathway	4	1.0	1.0
8634	BP	GO:0044028	DNA hypomethylation	2	1.0	1.0
8635	BP	GO:0032347	regulation of aldosterone biosynthetic process	2	1.0	1.0
8636	BP	GO:0090091	positive regulation of extracellular matrix disassembly	3	1.0	1.0
8637	BP	GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	4	1.0	1.0
8638	BP	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	1	1.0	1.0
8639	BP	GO:1905313	transforming growth factor beta receptor signaling pathway involved in heart development	1	1.0	1.0
8640	BP	GO:0048670	regulation of collateral sprouting	11	1.0	1.0
8641	BP	GO:0046514	ceramide catabolic process	1	1.0	1.0
8642	BP	GO:0072594	establishment of protein localization to organelle	90	1.0	1.0
8643	BP	GO:0070230	positive regulation of lymphocyte apoptotic process	8	1.0	1.0
8644	BP	GO:0060429	epithelium development	50	1.0	1.0
8645	BP	GO:0042726	flavin-containing compound metabolic process	2	1.0	1.0
8646	BP	GO:0048009	insulin-like growth factor receptor signaling pathway	8	1.0	1.0
8647	BP	GO:0045738	negative regulation of DNA repair	11	1.0	1.0
8648	BP	GO:0045002	double-strand break repair via single-strand annealing	1	1.0	1.0
8649	BP	GO:1901232	regulation of convergent extension involved in axis elongation	1	1.0	1.0
8650	BP	GO:1905380	regulation of snRNA transcription by RNA polymerase II	2	1.0	1.0
8651	BP	GO:0042311	vasodilation	15	1.0	1.0
8652	BP	GO:0003139	secondary heart field specification	6	1.0	1.0
8653	BP	GO:2000299	negative regulation of Rho-dependent protein serine/threonine kinase activity	1	1.0	1.0
8654	BP	GO:0010536	positive regulation of activation of Janus kinase activity	5	1.0	1.0
8655	BP	GO:0006865	amino acid transport	13	1.0	1.0
8656	BP	GO:0046855	inositol phosphate dephosphorylation	2	1.0	1.0
8657	BP	GO:1904886	beta-catenin destruction complex disassembly	2	1.0	1.0
8658	BP	GO:0033366	protein localization to secretory granule	1	1.0	1.0
8659	BP	GO:1905174	regulation of vascular associated smooth muscle cell dedifferentiation	1	1.0	1.0
8660	BP	GO:0031650	regulation of heat generation	4	1.0	1.0
8661	BP	GO:0071962	mitotic sister chromatid cohesion, centromeric	1	1.0	1.0
8662	BP	GO:0006486	protein glycosylation	9	1.0	1.0
8663	BP	GO:0042310	vasoconstriction	9	1.0	1.0
8664	BP	GO:0060601	lateral sprouting from an epithelium	5	1.0	1.0
8665	BP	GO:0060215	primitive hemopoiesis	2	1.0	1.0
8666	BP	GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	3	1.0	1.0
8667	BP	GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	1	1.0	1.0
8668	BP	GO:0072539	T-helper 17 cell differentiation	3	1.0	1.0
8669	BP	GO:0032753	positive regulation of interleukin-4 production	14	1.0	1.0
8670	BP	GO:0006816	calcium ion transport	67	1.0	1.0
8671	BP	GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	4	1.0	1.0
8672	BP	GO:1903053	regulation of extracellular matrix organization	21	1.0	1.0
8673	BP	GO:0045004	DNA replication proofreading	1	1.0	1.0
8674	BP	GO:1901314	regulation of histone H2A K63-linked ubiquitination	2	1.0	1.0
8675	BP	GO:0015965	diadenosine tetraphosphate metabolic process	3	1.0	1.0
8676	BP	GO:0021540	corpus callosum morphogenesis	1	1.0	1.0
8677	BP	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	9	1.0	1.0
8678	BP	GO:0006360	transcription by RNA polymerase I	7	1.0	1.0
8679	BP	GO:1903405	protein localization to nuclear body	1	1.0	1.0
8680	BP	GO:0060487	lung epithelial cell differentiation	13	1.0	1.0
8681	BP	GO:0044800	multi-organism membrane fusion	1	1.0	1.0
8682	BP	GO:1904746	negative regulation of apoptotic process involved in development	1	1.0	1.0
8683	BP	GO:0006023	aminoglycan biosynthetic process	3	1.0	1.0
8684	BP	GO:0060996	dendritic spine development	4	1.0	1.0
8685	BP	GO:1903190	glyoxal catabolic process	1	1.0	1.0
8686	BP	GO:0010613	positive regulation of cardiac muscle hypertrophy	15	1.0	1.0
8687	BP	GO:0018345	protein palmitoylation	1	1.0	1.0
8688	BP	GO:0030010	establishment of cell polarity	36	1.0	1.0
8689	BP	GO:0110017	cap-independent translational initiation of linear mRNA	1	1.0	1.0
8690	BP	GO:0099624	atrial cardiac muscle cell membrane repolarization	3	1.0	1.0
8691	BP	GO:0060012	synaptic transmission, glycinergic	2	1.0	1.0
8692	BP	GO:0097532	stress response to acid chemical	2	1.0	1.0
8693	BP	GO:0043649	dicarboxylic acid catabolic process	4	1.0	1.0
8694	BP	GO:0033085	negative regulation of T cell differentiation in thymus	2	1.0	1.0
8695	BP	GO:0002677	negative regulation of chronic inflammatory response	4	1.0	1.0
8696	BP	GO:0046110	xanthine metabolic process	1	1.0	1.0
8697	BP	GO:0030810	positive regulation of nucleotide biosynthetic process	9	1.0	1.0
8698	BP	GO:0097510	base-excision repair, AP site formation via deaminated base removal	1	1.0	1.0
8699	BP	GO:0086013	membrane repolarization during cardiac muscle cell action potential	5	1.0	1.0
8700	BP	GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	7	1.0	1.0
8701	BP	GO:0022013	pallium cell proliferation in forebrain	1	1.0	1.0
8702	BP	GO:0070874	negative regulation of glycogen metabolic process	2	1.0	1.0
8703	BP	GO:0032966	negative regulation of collagen biosynthetic process	3	1.0	1.0
8704	BP	GO:1903580	positive regulation of ATP metabolic process	20	1.0	1.0
8705	BP	GO:0071354	cellular response to interleukin-6	9	1.0	1.0
8706	BP	GO:0032874	positive regulation of stress-activated MAPK cascade	61	1.0	1.0
8707	BP	GO:0019086	late viral transcription	1	1.0	1.0
8708	BP	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	19	1.0	1.0
8709	BP	GO:0060159	regulation of dopamine receptor signaling pathway	8	1.0	1.0
8710	BP	GO:0008272	sulfate transport	1	1.0	1.0
8711	BP	GO:0043473	pigmentation	6	1.0	1.0
8712	BP	GO:0070252	actin-mediated cell contraction	4	1.0	1.0
8713	BP	GO:0030910	olfactory placode formation	1	1.0	1.0
8714	BP	GO:1900363	regulation of mRNA polyadenylation	9	1.0	1.0
8715	BP	GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate	2	1.0	1.0
8716	BP	GO:2000489	regulation of hepatic stellate cell activation	4	1.0	1.0
8717	BP	GO:2000909	regulation of sterol import	2	1.0	1.0
8718	BP	GO:2001178	positive regulation of mediator complex assembly	1	1.0	1.0
8719	BP	GO:0002295	T-helper cell lineage commitment	7	1.0	1.0
8720	BP	GO:0002347	response to tumor cell	5	1.0	1.0
8721	BP	GO:0021626	central nervous system maturation	1	1.0	1.0
8722	BP	GO:0036342	post-anal tail morphogenesis	7	1.0	1.0
8723	BP	GO:0051386	regulation of neurotrophin TRK receptor signaling pathway	3	1.0	1.0
8724	BP	GO:0097151	positive regulation of inhibitory postsynaptic potential	1	1.0	1.0
8725	BP	GO:0002859	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	2	1.0	1.0
8726	BP	GO:0090309	positive regulation of DNA methylation-dependent heterochromatin assembly	6	1.0	1.0
8727	BP	GO:1903672	positive regulation of sprouting angiogenesis	11	1.0	1.0
8728	BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	16	1.0	1.0
8729	BP	GO:0032736	positive regulation of interleukin-13 production	6	1.0	1.0
