index	Ontology	GO id	GO term	value	pval	qval
6485	BP	GO:0035601	protein deacylation	52	1.0	1.0
6486	BP	GO:1903094	negative regulation of protein K48-linked deubiquitination	2	1.0	1.0
6487	BP	GO:0018352	protein-pyridoxal-5-phosphate linkage	2	1.0	1.0
6488	BP	GO:1905305	negative regulation of cardiac myofibril assembly	1	1.0	1.0
6489	BP	GO:0019477	L-lysine catabolic process	4	1.0	1.0
6490	BP	GO:0018057	peptidyl-lysine oxidation	5	1.0	1.0
6491	BP	GO:0035051	cardiocyte differentiation	30	1.0	1.0
6492	BP	GO:0018106	peptidyl-histidine phosphorylation	1	1.0	1.0
6493	BP	GO:0002793	positive regulation of peptide secretion	136	1.0	1.0
6494	BP	GO:0061289	Wnt signaling pathway involved in kidney development	2	1.0	1.0
6495	BP	GO:0072135	kidney mesenchymal cell proliferation	3	1.0	1.0
6496	BP	GO:0034309	primary alcohol biosynthetic process	4	1.0	1.0
6497	BP	GO:0036149	phosphatidylinositol acyl-chain remodeling	4	1.0	1.0
6498	BP	GO:0120057	regulation of small intestinal transit	2	1.0	1.0
6499	BP	GO:1902915	negative regulation of protein polyubiquitination	8	1.0	1.0
6500	BP	GO:0000390	spliceosomal complex disassembly	2	1.0	1.0
6501	BP	GO:0007418	ventral midline development	3	1.0	1.0
6502	BP	GO:0035909	aorta morphogenesis	20	1.0	1.0
6503	BP	GO:0002001	renin secretion into blood stream	2	1.0	1.0
6504	BP	GO:0090176	microtubule cytoskeleton organization involved in establishment of planar polarity	3	1.0	1.0
6505	BP	GO:0051005	negative regulation of lipoprotein lipase activity	6	1.0	1.0
6506	BP	GO:0031989	bombesin receptor signaling pathway	2	1.0	1.0
6507	BP	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	11	1.0	1.0
6508	BP	GO:0016233	telomere capping	7	1.0	1.0
6509	BP	GO:2000052	positive regulation of non-canonical Wnt signaling pathway	11	1.0	1.0
6510	BP	GO:2000730	regulation of termination of RNA polymerase I transcription	1	1.0	1.0
6511	BP	GO:0042998	positive regulation of Golgi to plasma membrane protein transport	3	1.0	1.0
6512	BP	GO:0070994	detection of oxidative stress	2	1.0	1.0
6513	BP	GO:1903432	regulation of TORC1 signaling	32	1.0	1.0
6514	BP	GO:1902564	negative regulation of neutrophil activation	4	1.0	1.0
6515	BP	GO:0043525	positive regulation of neuron apoptotic process	50	1.0	1.0
6516	BP	GO:0071772	response to BMP	29	1.0	1.0
6517	BP	GO:0051031	tRNA transport	5	1.0	1.0
6518	BP	GO:0033028	myeloid cell apoptotic process	5	1.0	1.0
6519	BP	GO:0051410	detoxification of nitrogen compound	5	1.0	1.0
6520	BP	GO:0035278	miRNA mediated inhibition of translation	11	1.0	1.0
6521	BP	GO:0070203	regulation of establishment of protein localization to telomere	11	1.0	1.0
6522	BP	GO:0003278	apoptotic process involved in heart morphogenesis	2	1.0	1.0
6523	BP	GO:0006007	glucose catabolic process	14	1.0	1.0
6524	BP	GO:0031393	negative regulation of prostaglandin biosynthetic process	1	1.0	1.0
6525	BP	GO:1903019	negative regulation of glycoprotein metabolic process	11	1.0	1.0
6526	BP	GO:0009409	response to cold	39	1.0	1.0
6527	BP	GO:0030510	regulation of BMP signaling pathway	75	1.0	1.0
6528	BP	GO:0097476	spinal cord motor neuron migration	3	1.0	1.0
6529	BP	GO:1902514	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	11	1.0	1.0
6530	BP	GO:1990962	drug transport across blood-brain barrier	4	1.0	1.0
6531	BP	GO:0051256	mitotic spindle midzone assembly	7	1.0	1.0
6532	BP	GO:0032239	regulation of nucleobase-containing compound transport	13	1.0	1.0
6533	BP	GO:0005982	starch metabolic process	1	1.0	1.0
6534	BP	GO:0017085	response to insecticide	12	1.0	1.0
6535	BP	GO:1905464	positive regulation of DNA duplex unwinding	2	1.0	1.0
6536	BP	GO:0009448	gamma-aminobutyric acid metabolic process	5	1.0	1.0
6537	BP	GO:0031645	negative regulation of neurological system process	20	1.0	1.0
6538	BP	GO:1900035	negative regulation of cellular response to heat	1	1.0	1.0
6539	BP	GO:0021696	cerebellar cortex morphogenesis	3	1.0	1.0
6540	BP	GO:0090184	positive regulation of kidney development	31	1.0	1.0
6541	BP	GO:0042149	cellular response to glucose starvation	39	1.0	1.0
6542	BP	GO:0045623	negative regulation of T-helper cell differentiation	16	1.0	1.0
6543	BP	GO:0033563	dorsal/ventral axon guidance	3	1.0	1.0
6544	BP	GO:0090135	actin filament branching	3	1.0	1.0
6545	BP	GO:1990248	regulation of transcription from RNA polymerase II promoter in response to DNA damage	1	1.0	1.0
6546	BP	GO:0051867	general adaptation syndrome, behavioral process	1	1.0	1.0
6547	BP	GO:0042744	hydrogen peroxide catabolic process	22	1.0	1.0
6548	BP	GO:0009233	menaquinone metabolic process	3	1.0	1.0
6549	BP	GO:0010520	regulation of reciprocal meiotic recombination	3	1.0	1.0
6550	BP	GO:0035116	embryonic hindlimb morphogenesis	19	1.0	1.0
6551	BP	GO:0021957	corticospinal tract morphogenesis	4	1.0	1.0
6552	BP	GO:0055119	relaxation of cardiac muscle	13	1.0	1.0
6553	BP	GO:0032014	positive regulation of ARF protein signal transduction	2	1.0	1.0
6554	BP	GO:0010255	glucose mediated signaling pathway	3	1.0	1.0
6555	BP	GO:0071831	intermediate-density lipoprotein particle clearance	1	1.0	1.0
6556	BP	GO:0072304	regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis	2	1.0	1.0
6557	BP	GO:0007015	actin filament organization	181	1.0	1.0
6558	BP	GO:1902031	regulation of NADP metabolic process	5	1.0	1.0
6559	BP	GO:0051444	negative regulation of ubiquitin-protein transferase activity	18	1.0	1.0
6560	BP	GO:0060282	positive regulation of oocyte development	3	1.0	1.0
6561	BP	GO:0035090	maintenance of apical/basal cell polarity	11	1.0	1.0
6562	BP	GO:0045123	cellular extravasation	16	1.0	1.0
6563	BP	GO:0006213	pyrimidine nucleoside metabolic process	38	1.0	1.0
6564	BP	GO:0009750	response to fructose	10	1.0	1.0
6565	BP	GO:0043244	regulation of protein complex disassembly	85	1.0	1.0
6566	BP	GO:0061726	mitochondrion disassembly	37	1.0	1.0
6567	BP	GO:0099525	presynaptic dense core vesicle exocytosis	4	1.0	1.0
6568	BP	GO:1903018	regulation of glycoprotein metabolic process	37	1.0	1.0
6569	BP	GO:0051387	negative regulation of neurotrophin TRK receptor signaling pathway	4	1.0	1.0
6570	BP	GO:0038101	sequestering of nodal from receptor via nodal binding	1	1.0	1.0
6571	BP	GO:0097479	synaptic vesicle localization	51	1.0	1.0
6572	BP	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	229	1.0	1.0
6573	BP	GO:0060713	labyrinthine layer morphogenesis	1	1.0	1.0
6574	BP	GO:0061350	planar cell polarity pathway involved in cardiac muscle tissue morphogenesis	1	1.0	1.0
6575	BP	GO:0060070	canonical Wnt signaling pathway	68	1.0	1.0
6576	BP	GO:1903392	negative regulation of adherens junction organization	15	1.0	1.0
6577	BP	GO:1901858	regulation of mitochondrial DNA metabolic process	7	1.0	1.0
6578	BP	GO:0010919	regulation of inositol phosphate biosynthetic process	15	1.0	1.0
6579	BP	GO:0008088	axo-dendritic transport	63	1.0	1.0
6580	BP	GO:0007164	establishment of tissue polarity	17	1.0	1.0
6581	BP	GO:0051046	regulation of secretion	529	1.0	1.0
6582	BP	GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair	2	1.0	1.0
6583	BP	GO:0021836	chemorepulsion involved in postnatal olfactory bulb interneuron migration	2	1.0	1.0
6584	BP	GO:0090091	positive regulation of extracellular matrix disassembly	6	1.0	1.0
6585	BP	GO:0034397	telomere localization	4	1.0	1.0
6586	BP	GO:0034392	negative regulation of smooth muscle cell apoptotic process	7	1.0	1.0
6587	BP	GO:0048762	mesenchymal cell differentiation	73	1.0	1.0
6588	BP	GO:1902530	positive regulation of protein linear polyubiquitination	2	1.0	1.0
6589	BP	GO:1900164	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	3	1.0	1.0
6590	BP	GO:0038146	chemokine (C-X-C motif) ligand 12 signaling pathway	5	1.0	1.0
6591	BP	GO:0006175	dATP biosynthetic process	1	1.0	1.0
6592	BP	GO:0021993	initiation of neural tube closure	1	1.0	1.0
6593	BP	GO:0099050	vesicle scission	1	1.0	1.0
6594	BP	GO:0030186	melatonin metabolic process	2	1.0	1.0
6595	BP	GO:0007129	synapsis	13	1.0	1.0
6596	BP	GO:0034104	negative regulation of tissue remodeling	14	1.0	1.0
6597	BP	GO:0001997	positive regulation of the force of heart contraction by epinephrine-norepinephrine	2	1.0	1.0
6598	BP	GO:0003366	cell-matrix adhesion involved in ameboidal cell migration	2	1.0	1.0
6599	BP	GO:0070814	hydrogen sulfide biosynthetic process	4	1.0	1.0
6600	BP	GO:0060686	negative regulation of prostatic bud formation	4	1.0	1.0
6601	BP	GO:0045428	regulation of nitric oxide biosynthetic process	51	1.0	1.0
6602	BP	GO:0003341	cilium movement	37	1.0	1.0
6603	BP	GO:2000368	positive regulation of acrosomal vesicle exocytosis	2	1.0	1.0
6604	BP	GO:1900229	negative regulation of single-species biofilm formation in or on host organism	1	1.0	1.0
6605	BP	GO:0035933	glucocorticoid secretion	2	1.0	1.0
6606	BP	GO:0030576	Cajal body organization	2	1.0	1.0
6607	BP	GO:0036250	peroxisome transport along microtubule	1	1.0	1.0
6608	BP	GO:0045187	regulation of circadian sleep/wake cycle, sleep	17	1.0	1.0
6609	BP	GO:0060253	negative regulation of glial cell proliferation	10	1.0	1.0
6610	BP	GO:1905596	negative regulation of low-density lipoprotein particle receptor binding	1	1.0	1.0
6611	BP	GO:0046902	regulation of mitochondrial membrane permeability	47	1.0	1.0
6612	BP	GO:0090289	regulation of osteoclast proliferation	2	1.0	1.0
6613	BP	GO:1900745	positive regulation of p38MAPK cascade	24	1.0	1.0
6614	BP	GO:1903918	regulation of actin filament severing	1	1.0	1.0
6615	BP	GO:0046131	pyrimidine ribonucleoside metabolic process	32	1.0	1.0
6616	BP	GO:0046048	UDP metabolic process	2	1.0	1.0
6617	BP	GO:0071493	cellular response to UV-B	7	1.0	1.0
6618	BP	GO:0097709	connective tissue replacement	5	1.0	1.0
6619	BP	GO:1904973	positive regulation of viral translation	1	1.0	1.0
6620	BP	GO:0045585	positive regulation of cytotoxic T cell differentiation	2	1.0	1.0
6621	BP	GO:0060412	ventricular septum morphogenesis	30	1.0	1.0
6622	BP	GO:0032776	DNA methylation on cytosine	5	1.0	1.0
6623	BP	GO:0019359	nicotinamide nucleotide biosynthetic process	62	1.0	1.0
6624	BP	GO:0010574	regulation of vascular endothelial growth factor production	28	1.0	1.0
6625	BP	GO:0045829	negative regulation of isotype switching	3	1.0	1.0
6626	BP	GO:0014874	response to stimulus involved in regulation of muscle adaptation	13	1.0	1.0
6627	BP	GO:0034964	box H/ACA snoRNA processing	2	1.0	1.0
6628	BP	GO:0010312	detoxification of zinc ion	2	1.0	1.0
6629	BP	GO:0075071	autophagy involved in symbiotic interaction	5	1.0	1.0
6630	BP	GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	10	1.0	1.0
6631	BP	GO:0061076	negative regulation of neural retina development	1	1.0	1.0
6632	BP	GO:0046985	positive regulation of hemoglobin biosynthetic process	6	1.0	1.0
6633	BP	GO:0009605	response to external stimulus	1302	1.0	1.0
6634	BP	GO:0060527	prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	5	1.0	1.0
6635	BP	GO:0019856	pyrimidine nucleobase biosynthetic process	7	1.0	1.0
6636	BP	GO:0090344	negative regulation of cell aging	24	1.0	1.0
6637	BP	GO:0000768	syncytium formation by plasma membrane fusion	23	1.0	1.0
6638	BP	GO:0050930	induction of positive chemotaxis	13	1.0	1.0
6639	BP	GO:0036148	phosphatidylglycerol acyl-chain remodeling	5	1.0	1.0
6640	BP	GO:0106049	regulation of cellular response to osmotic stress	7	1.0	1.0
6641	BP	GO:1904054	regulation of cholangiocyte proliferation	2	1.0	1.0
6642	BP	GO:0071464	cellular response to hydrostatic pressure	3	1.0	1.0
6643	BP	GO:0009648	photoperiodism	29	1.0	1.0
6644	BP	GO:0060844	arterial endothelial cell fate commitment	1	1.0	1.0
6645	BP	GO:0071362	cellular response to ether	3	1.0	1.0
6646	BP	GO:0019682	glyceraldehyde-3-phosphate metabolic process	13	1.0	1.0
6647	BP	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	18	1.0	1.0
6648	BP	GO:1904694	negative regulation of vascular smooth muscle contraction	3	1.0	1.0
6649	BP	GO:0071624	positive regulation of granulocyte chemotaxis	25	1.0	1.0
6650	BP	GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	4	1.0	1.0
6651	BP	GO:0016045	detection of bacterium	11	1.0	1.0
6652	BP	GO:0051187	cofactor catabolic process	52	1.0	1.0
6653	BP	GO:1903775	regulation of DNA double-strand break processing	2	1.0	1.0
6654	BP	GO:0038095	Fc-epsilon receptor signaling pathway	23	1.0	1.0
6655	BP	GO:0046364	monosaccharide biosynthetic process	33	1.0	1.0
6656	BP	GO:0060615	mammary gland bud formation	2	1.0	1.0
6657	BP	GO:0061182	negative regulation of chondrocyte development	1	1.0	1.0
6658	BP	GO:0045333	cellular respiration	50	1.0	1.0
6659	BP	GO:0045475	locomotor rhythm	11	1.0	1.0
6660	BP	GO:0006437	tyrosyl-tRNA aminoacylation	2	1.0	1.0
6661	BP	GO:0071285	cellular response to lithium ion	14	1.0	1.0
6662	BP	GO:0098903	regulation of membrane repolarization during action potential	7	1.0	1.0
6663	BP	GO:1903109	positive regulation of mitochondrial transcription	2	1.0	1.0
6664	BP	GO:0021691	cerebellar Purkinje cell layer maturation	2	1.0	1.0
6665	BP	GO:2001301	lipoxin biosynthetic process	4	1.0	1.0
6666	BP	GO:0019217	regulation of fatty acid metabolic process	76	1.0	1.0
6667	BP	GO:0045026	plasma membrane fusion	10	1.0	1.0
6668	BP	GO:0021530	spinal cord oligodendrocyte cell fate specification	3	1.0	1.0
6669	BP	GO:0010826	negative regulation of centrosome duplication	12	1.0	1.0
6670	BP	GO:0098928	presynaptic signal transduction	2	1.0	1.0
6671	BP	GO:1905709	negative regulation of membrane permeability	8	1.0	1.0
6672	BP	GO:1901674	regulation of histone H3-K27 acetylation	3	1.0	1.0
6673	BP	GO:0061050	regulation of cell growth involved in cardiac muscle cell development	16	1.0	1.0
6674	BP	GO:0035378	carbon dioxide transmembrane transport	1	1.0	1.0
6675	BP	GO:0048285	organelle fission	58	1.0	1.0
6676	BP	GO:0032367	intracellular cholesterol transport	11	1.0	1.0
6677	BP	GO:0003100	regulation of systemic arterial blood pressure by endothelin	6	1.0	1.0
6678	BP	GO:0051223	regulation of protein transport	426	1.0	1.0
6679	BP	GO:0007060	male meiosis chromosome segregation	2	1.0	1.0
6680	BP	GO:0046368	GDP-L-fucose metabolic process	4	1.0	1.0
6681	BP	GO:0007492	endoderm development	15	1.0	1.0
6682	BP	GO:0035582	sequestering of BMP in extracellular matrix	3	1.0	1.0
6683	BP	GO:0016239	positive regulation of macroautophagy	65	1.0	1.0
6684	BP	GO:1901662	quinone catabolic process	3	1.0	1.0
6685	BP	GO:0060536	cartilage morphogenesis	9	1.0	1.0
6686	BP	GO:0051131	chaperone-mediated protein complex assembly	19	1.0	1.0
6687	BP	GO:0044793	negative regulation by host of viral process	10	1.0	1.0
6688	BP	GO:1905341	negative regulation of protein localization to kinetochore	1	1.0	1.0
6689	BP	GO:1900191	negative regulation of single-species biofilm formation	1	1.0	1.0
6690	BP	GO:0046380	N-acetylneuraminate biosynthetic process	1	1.0	1.0
6691	BP	GO:0033280	response to vitamin D	24	1.0	1.0
6692	BP	GO:0034516	response to vitamin B6	1	1.0	1.0
6693	BP	GO:0046066	dGDP metabolic process	2	1.0	1.0
6694	BP	GO:0045345	positive regulation of MHC class I biosynthetic process	5	1.0	1.0
6695	BP	GO:0098759	cellular response to interleukin-8	1	1.0	1.0
6696	BP	GO:0046833	positive regulation of RNA export from nucleus	5	1.0	1.0
6697	BP	GO:0071391	cellular response to estrogen stimulus	13	1.0	1.0
6698	BP	GO:0060041	retina development in camera-type eye	40	1.0	1.0
6699	BP	GO:0002507	tolerance induction	12	1.0	1.0
6700	BP	GO:1903077	negative regulation of protein localization to plasma membrane	18	1.0	1.0
6701	BP	GO:0072313	metanephric glomerular epithelial cell development	2	1.0	1.0
6702	BP	GO:0061304	retinal blood vessel morphogenesis	5	1.0	1.0
6703	BP	GO:0140018	regulation of cytoplasmic translational fidelity	1	1.0	1.0
6704	BP	GO:0034311	diol metabolic process	26	1.0	1.0
6705	BP	GO:1904861	excitatory synapse assembly	7	1.0	1.0
6706	BP	GO:0035194	posttranscriptional gene silencing by RNA	15	1.0	1.0
6707	BP	GO:0045229	external encapsulating structure organization	2	1.0	1.0
6708	BP	GO:0060296	regulation of cilium beat frequency involved in ciliary motility	5	1.0	1.0
6709	BP	GO:0001550	ovarian cumulus expansion	3	1.0	1.0
6710	BP	GO:0044340	canonical Wnt signaling pathway involved in regulation of cell proliferation	3	1.0	1.0
6711	BP	GO:0001775	cell activation	460	1.0	1.0
6712	BP	GO:0048808	male genitalia morphogenesis	4	1.0	1.0
6713	BP	GO:0032253	dense core granule localization	6	1.0	1.0
6714	BP	GO:0071848	positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling	2	1.0	1.0
6715	BP	GO:0072019	proximal convoluted tubule development	1	1.0	1.0
6716	BP	GO:0070252	actin-mediated cell contraction	21	1.0	1.0
6717	BP	GO:1904871	positive regulation of protein localization to Cajal body	11	1.0	1.0
6718	BP	GO:0031627	telomeric loop formation	1	1.0	1.0
6719	BP	GO:0006406	mRNA export from nucleus	50	1.0	1.0
6720	BP	GO:1903766	positive regulation of potassium ion export across plasma membrane	3	1.0	1.0
6721	BP	GO:0002313	mature B cell differentiation involved in immune response	20	1.0	1.0
6722	BP	GO:0070940	dephosphorylation of RNA polymerase II C-terminal domain	5	1.0	1.0
6723	BP	GO:0046986	negative regulation of hemoglobin biosynthetic process	1	1.0	1.0
6724	BP	GO:0090136	epithelial cell-cell adhesion	16	1.0	1.0
6725	BP	GO:0021856	hypothalamic tangential migration using cell-axon interactions	3	1.0	1.0
6726	BP	GO:0042181	ketone biosynthetic process	25	1.0	1.0
6727	BP	GO:1900148	negative regulation of Schwann cell migration	1	1.0	1.0
6728	BP	GO:1904170	regulation of bleb assembly	2	1.0	1.0
6729	BP	GO:1905215	negative regulation of RNA binding	1	1.0	1.0
6730	BP	GO:0001843	neural tube closure	67	1.0	1.0
6731	BP	GO:1903237	negative regulation of leukocyte tethering or rolling	4	1.0	1.0
6732	BP	GO:0032370	positive regulation of lipid transport	69	1.0	1.0
6733	BP	GO:0097119	postsynaptic density protein 95 clustering	6	1.0	1.0
6734	BP	GO:0097327	response to antineoplastic agent	79	1.0	1.0
6735	BP	GO:0031930	mitochondria-nucleus signaling pathway	1	1.0	1.0
6736	BP	GO:0046031	ADP metabolic process	45	1.0	1.0
6737	BP	GO:0045779	negative regulation of bone resorption	11	1.0	1.0
6738	BP	GO:0030103	vasopressin secretion	1	1.0	1.0
6739	BP	GO:0072347	response to anesthetic	63	1.0	1.0
6740	BP	GO:0099637	neurotransmitter receptor transport	16	1.0	1.0
6741	BP	GO:1905618	positive regulation of miRNA mediated inhibition of translation	7	1.0	1.0
6742	BP	GO:0002398	MHC class Ib protein complex assembly	1	1.0	1.0
6743	BP	GO:0038183	bile acid signaling pathway	11	1.0	1.0
6744	BP	GO:1905916	negative regulation of cell differentiation involved in phenotypic switching	2	1.0	1.0
6745	BP	GO:0033979	box H/ACA snoRNA metabolic process	3	1.0	1.0
6746	BP	GO:0036290	protein trans-autophosphorylation	1	1.0	1.0
6747	BP	GO:1903059	regulation of protein lipidation	4	1.0	1.0
6748	BP	GO:0036145	dendritic cell homeostasis	1	1.0	1.0
6749	BP	GO:2000408	negative regulation of T cell extravasation	1	1.0	1.0
6750	BP	GO:0097195	pilomotor reflex	3	1.0	1.0
6751	BP	GO:0006965	positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	1	1.0	1.0
6752	BP	GO:0021761	limbic system development	2	1.0	1.0
6753	BP	GO:0035082	axoneme assembly	19	1.0	1.0
6754	BP	GO:0070960	positive regulation of neutrophil mediated cytotoxicity	2	1.0	1.0
6755	BP	GO:1902938	regulation of intracellular calcium activated chloride channel activity	2	1.0	1.0
6756	BP	GO:0090322	regulation of superoxide metabolic process	36	1.0	1.0
6757	BP	GO:0010821	regulation of mitochondrion organization	153	1.0	1.0
6758	BP	GO:0019858	cytosine metabolic process	2	1.0	1.0
6759	BP	GO:1902692	regulation of neuroblast proliferation	26	1.0	1.0
6760	BP	GO:0015937	coenzyme A biosynthetic process	9	1.0	1.0
6761	BP	GO:0035665	TIRAP-dependent toll-like receptor 4 signaling pathway	1	1.0	1.0
6762	BP	GO:0000962	positive regulation of mitochondrial RNA catabolic process	3	1.0	1.0
6763	BP	GO:0035883	enteroendocrine cell differentiation	8	1.0	1.0
6764	BP	GO:0035088	establishment or maintenance of apical/basal cell polarity	42	1.0	1.0
6765	BP	GO:0060033	anatomical structure regression	17	1.0	1.0
6766	BP	GO:1900753	doxorubicin transport	1	1.0	1.0
6767	BP	GO:0061002	negative regulation of dendritic spine morphogenesis	5	1.0	1.0
6768	BP	GO:0003058	hormonal regulation of the force of heart contraction	1	1.0	1.0
6769	BP	GO:0032509	endosome transport via multivesicular body sorting pathway	25	1.0	1.0
6770	BP	GO:0021511	spinal cord patterning	1	1.0	1.0
6771	BP	GO:0110096	cellular response to aldehyde	5	1.0	1.0
6772	BP	GO:0072285	mesenchymal to epithelial transition involved in metanephric renal vesicle formation	1	1.0	1.0
6773	BP	GO:0021893	cerebral cortex GABAergic interneuron fate commitment	1	1.0	1.0
6774	BP	GO:0055012	ventricular cardiac muscle cell differentiation	4	1.0	1.0
6775	BP	GO:0071106	adenosine 3',5'-bisphosphate transmembrane transport	1	1.0	1.0
6776	BP	GO:0048199	vesicle targeting, to, from or within Golgi	2	1.0	1.0
6777	BP	GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	3	1.0	1.0
6778	BP	GO:0010611	regulation of cardiac muscle hypertrophy	48	1.0	1.0
6779	BP	GO:0055006	cardiac cell development	30	1.0	1.0
6780	BP	GO:0016256	N-glycan processing to lysosome	1	1.0	1.0
6781	BP	GO:0060406	positive regulation of penile erection	5	1.0	1.0
6782	BP	GO:0018023	peptidyl-lysine trimethylation	22	1.0	1.0
6783	BP	GO:0046959	habituation	1	1.0	1.0
6784	BP	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	2	1.0	1.0
6785	BP	GO:0000101	sulfur amino acid transport	4	1.0	1.0
6786	BP	GO:0034763	negative regulation of transmembrane transport	93	1.0	1.0
6787	BP	GO:0097530	granulocyte migration	85	1.0	1.0
6788	BP	GO:1904045	cellular response to aldosterone	3	1.0	1.0
6789	BP	GO:0051957	positive regulation of amino acid transport	16	1.0	1.0
6790	BP	GO:0021816	extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration	1	1.0	1.0
6791	BP	GO:2001054	negative regulation of mesenchymal cell apoptotic process	7	1.0	1.0
6792	BP	GO:0048048	embryonic eye morphogenesis	21	1.0	1.0
6793	BP	GO:0043550	regulation of lipid kinase activity	64	1.0	1.0
6794	BP	GO:0071242	cellular response to ammonium ion	43	1.0	1.0
6795	BP	GO:2000410	regulation of thymocyte migration	3	1.0	1.0
6796	BP	GO:0002787	negative regulation of antibacterial peptide production	1	1.0	1.0
6797	BP	GO:0035519	protein K29-linked ubiquitination	3	1.0	1.0
6798	BP	GO:1902959	regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	10	1.0	1.0
6799	BP	GO:0003226	right ventricular compact myocardium morphogenesis	1	1.0	1.0
6800	BP	GO:1900139	negative regulation of arachidonic acid secretion	1	1.0	1.0
6801	BP	GO:1904842	response to nitroglycerin	2	1.0	1.0
6802	BP	GO:0036343	psychomotor behavior	2	1.0	1.0
6803	BP	GO:1905244	regulation of modification of synaptic structure	11	1.0	1.0
6804	BP	GO:0046586	regulation of calcium-dependent cell-cell adhesion	1	1.0	1.0
6805	BP	GO:0032782	bile acid secretion	5	1.0	1.0
6806	BP	GO:0120060	regulation of gastric emptying	2	1.0	1.0
6807	BP	GO:0002663	positive regulation of B cell tolerance induction	2	1.0	1.0
6808	BP	GO:0006050	mannosamine metabolic process	2	1.0	1.0
6809	BP	GO:0071500	cellular response to nitrosative stress	3	1.0	1.0
6810	BP	GO:0035664	TIRAP-dependent toll-like receptor signaling pathway	1	1.0	1.0
6811	BP	GO:0001578	microtubule bundle formation	41	1.0	1.0
6812	BP	GO:0031145	anaphase-promoting complex-dependent catabolic process	16	1.0	1.0
6813	BP	GO:0003014	renal system process	67	1.0	1.0
6814	BP	GO:0032102	negative regulation of response to external stimulus	285	1.0	1.0
6815	BP	GO:1903959	regulation of anion transmembrane transport	24	1.0	1.0
6816	BP	GO:0019694	alkanesulfonate metabolic process	7	1.0	1.0
6817	BP	GO:0097576	vacuole fusion	1	1.0	1.0
6818	BP	GO:0060347	heart trabecula formation	11	1.0	1.0
6819	BP	GO:0032098	regulation of appetite	17	1.0	1.0
6820	BP	GO:0097039	protein linear polyubiquitination	3	1.0	1.0
6821	BP	GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	3	1.0	1.0
6822	BP	GO:0010817	regulation of hormone levels	437	1.0	1.0
6823	BP	GO:1904812	rRNA acetylation involved in maturation of SSU-rRNA	1	1.0	1.0
6824	BP	GO:2000851	positive regulation of glucocorticoid secretion	5	1.0	1.0
6825	BP	GO:1903674	regulation of cap-dependent translational initiation	1	1.0	1.0
6826	BP	GO:0035752	lysosomal lumen pH elevation	1	1.0	1.0
6827	BP	GO:0048692	negative regulation of axon extension involved in regeneration	2	1.0	1.0
6828	BP	GO:0071072	negative regulation of phospholipid biosynthetic process	5	1.0	1.0
6829	BP	GO:0071517	maintenance of imprinting at mating-type locus	1	1.0	1.0
6830	BP	GO:0048070	regulation of developmental pigmentation	12	1.0	1.0
6831	BP	GO:1902378	VEGF-activated neuropilin signaling pathway involved in axon guidance	1	1.0	1.0
6832	BP	GO:0010225	response to UV-C	12	1.0	1.0
6833	BP	GO:0043000	Golgi to plasma membrane CFTR protein transport	2	1.0	1.0
6834	BP	GO:1901492	positive regulation of lymphangiogenesis	1	1.0	1.0
6835	BP	GO:0061298	retina vasculature development in camera-type eye	6	1.0	1.0
6836	BP	GO:0015908	fatty acid transport	47	1.0	1.0
6837	BP	GO:0000455	enzyme-directed rRNA pseudouridine synthesis	2	1.0	1.0
6838	BP	GO:0072382	minus-end-directed vesicle transport along microtubule	1	1.0	1.0
6839	BP	GO:0045225	negative regulation of CD4 biosynthetic process	1	1.0	1.0
6840	BP	GO:0061312	BMP signaling pathway involved in heart development	6	1.0	1.0
6841	BP	GO:0042816	vitamin B6 metabolic process	3	1.0	1.0
6842	BP	GO:0051589	negative regulation of neurotransmitter transport	19	1.0	1.0
6843	BP	GO:1904450	positive regulation of aspartate secretion	2	1.0	1.0
6844	BP	GO:0086016	AV node cell action potential	4	1.0	1.0
6845	BP	GO:0035092	sperm chromatin condensation	2	1.0	1.0
6846	BP	GO:0043270	positive regulation of ion transport	248	1.0	1.0
6847	BP	GO:1902109	negative regulation of mitochondrial membrane permeability involved in apoptotic process	3	1.0	1.0
6848	BP	GO:0007216	G protein-coupled glutamate receptor signaling pathway	12	1.0	1.0
6849	BP	GO:0007199	G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	2	1.0	1.0
6850	BP	GO:0006465	signal peptide processing	11	1.0	1.0
